Transaction_ID,User_ID,Date,Account_Number,Transaction_Type,Amount,Currency,Category,Counterparty,Payment_Method
TXN01322,U426,30/07/2024,274658,Credit,3620.53,USD,Marketing,Miller LLC,Credit Card
TXN01323,U360,18/10/2024,458168,Refund,7068.52,USD,Payroll,"Miller, Becker and Knight",Credit Card
TXN01324,U271,02/08/2024,706776,Credit,292.28,USD,Inventory,"Simpson, Morales and Wright",Bank Transfer
TXN01325,U143,13/05/2024,797202,Credit,6660.1,USD,Inventory,"Banks, Aguilar and Berry",Cash
TXN01326,U466,20/07/2024,502264,Credit,1487.36,USD,Inventory,Sullivan Group,Bank Transfer
TXN01327,U124,19/02/2024,525725,Refund,6058.3,USD,Operations,Hartman LLC,Cash
TXN01328,U416,20/03/2024,561895,Debit,9443.21,USD,Payroll,Holland Inc,Credit Card
TXN01329,U324,11/03/2024,352923,Credit,1482.2,USD,Sales,"Lucas, Mcclure and Garcia",Cash
TXN01330,U233,18/12/2024,902577,Credit,2481.67,USD,Payroll,"Merritt, Allen and Foster",Bank Transfer
TXN01331,U218,02/11/2024,733053,Refund,5787.63,USD,Inventory,Gutierrez and Sons,Bank Transfer
TXN01332,U456,06/09/2024,222361,Refund,6629.42,USD,Payroll,Hawkins and Sons,Cash
TXN01333,U455,08/07/2024,307542,Debit,1622.66,USD,Marketing,"Brewer, Cox and Sanders",Cash
TXN01334,U495,24/07/2024,893282,Debit,1176.14,USD,Inventory,Thompson-Mccullough,Credit Card
TXN01335,U367,11/10/2024,494410,Credit,932.14,USD,Payroll,Kennedy-Garcia,Credit Card
TXN01336,U469,16/09/2024,498501,Credit,7118.98,USD,Payroll,"James, Wilkins and Brooks",Bank Transfer
TXN01337,U492,19/08/2024,627067,Refund,3849.63,USD,Operations,Bruce-Lee,Cash
TXN01338,U192,21/06/2024,786208,Credit,7063.64,USD,Inventory,Mayo PLC,Credit Card
TXN01339,U277,04/04/2024,533288,Refund,9741.71,USD,Inventory,Harrington PLC,Cash
TXN01340,U293,19/05/2024,771080,Credit,812.68,USD,Marketing,Avery Group,Cash
TXN01341,U199,04/08/2024,909780,Refund,9100.39,USD,Inventory,"Garcia, Smith and Johnson",Credit Card
TXN01342,U304,04/07/2024,410621,Credit,8761.3,USD,Payroll,Rivers Group,Cash
TXN01343,U339,18/06/2024,708007,Credit,1666.58,USD,Operations,Holmes Inc,Cash
TXN01344,U314,07/09/2024,505329,Credit,4274.45,USD,Payroll,"Banks, Foley and Gay",Cash
TXN01345,U455,27/03/2024,800993,Debit,6921.45,USD,Operations,"Carter, Thomas and Espinoza",Credit Card
TXN01346,U030,08/06/2024,813588,Credit,5011.46,USD,Marketing,Rhodes-Walker,Credit Card
TXN01347,U043,13/05/2024,685332,Credit,5336.68,USD,Operations,"Wagner, Ford and Barnes",Credit Card
TXN01348,U212,05/11/2024,337117,Debit,8867.64,USD,Sales,Johnson Inc,Cash
TXN01349,U253,24/09/2024,596785,Debit,5864.94,USD,Operations,Rivera-Harmon,Cash
TXN01350,U136,30/10/2024,289106,Credit,7342,USD,Inventory,Lee-Nelson,Bank Transfer
TXN01351,U386,09/10/2024,498859,Refund,7527.1,USD,Marketing,"Kim, Perkins and Russell",Cash
TXN01352,U189,10/11/2024,293197,Credit,9243.96,USD,Operations,Wiggins Inc,Bank Transfer
TXN01353,U271,12/01/2024,136858,Refund,8695.49,USD,Marketing,Hodge LLC,Credit Card
TXN01354,U196,03/12/2024,237462,Credit,1101.65,USD,Inventory,"Wood, Perez and Gonzalez",Cash
TXN01355,U144,05/06/2024,154803,Refund,5730.39,USD,Sales,"Scott, Mckinney and Jenkins",Cash
TXN01356,U254,21/12/2024,685463,Credit,7977.36,USD,Payroll,Bryant-Jones,Cash
TXN01357,U444,12/08/2024,402211,Debit,8144.14,USD,Marketing,Gonzalez-Brown,Cash
TXN01358,U094,04/12/2024,783925,Refund,2697.52,USD,Payroll,Lane LLC,Bank Transfer
TXN01359,U292,21/07/2024,893473,Credit,2103.16,USD,Sales,"Myers, Conner and Carrillo",Bank Transfer
TXN01360,U250,11/11/2024,841182,Credit,7485.42,USD,Payroll,Lloyd-Miller,Cash
TXN01361,U487,30/11/2024,461086,Debit,6993.1,USD,Inventory,Stephens-Shaw,Bank Transfer
TXN01362,U444,16/05/2024,816497,Refund,74.14,USD,Sales,Robinson-Wright,Cash
TXN01363,U396,28/03/2024,845448,Refund,1692.3,USD,Marketing,"Miles, Adams and Lewis",Cash
TXN01364,U261,07/07/2024,637413,Refund,4922.32,USD,Sales,Mclaughlin Inc,Bank Transfer
TXN01365,U384,15/02/2024,529587,Debit,977.74,USD,Payroll,Pennington Inc,Bank Transfer
TXN01366,U085,18/09/2024,789620,Refund,7739.7,USD,Payroll,"Jacobs, Valdez and Grant",Cash
TXN01367,U212,20/05/2024,306811,Refund,4184.22,USD,Operations,"Phillips, Weiss and Moses",Bank Transfer
TXN01368,U076,22/12/2024,573792,Credit,4174.25,USD,Marketing,Bell-Paul,Bank Transfer
TXN01369,U368,17/08/2024,690958,Credit,2890.52,USD,Payroll,Moreno and Sons,Bank Transfer
TXN01370,U071,09/01/2024,416203,Debit,4315.19,USD,Sales,Jones Ltd,Credit Card
TXN01371,U157,01/06/2024,784095,Refund,1772.25,USD,Payroll,"Scott, Coffey and Moses",Bank Transfer
TXN01372,U202,08/04/2024,339809,Credit,1872.14,USD,Sales,Page Group,Bank Transfer
TXN01373,U164,01/11/2024,711468,Debit,1351.98,USD,Inventory,Dyer PLC,Credit Card
TXN01374,U331,29/10/2024,998659,Refund,4869.85,USD,Payroll,Lucas Ltd,Cash
TXN01375,U319,06/10/2024,512144,Debit,5031.11,USD,Sales,"Freeman, Medina and Garcia",Cash
TXN01376,U306,31/03/2024,766442,Refund,1111.28,USD,Operations,Norris and Sons,Credit Card
TXN01377,U140,24/06/2024,282923,Credit,5675.25,USD,Sales,Russell LLC,Credit Card
TXN01378,U041,17/06/2024,433135,Refund,2133.61,USD,Marketing,"Buckley, Taylor and Thomas",Cash
TXN01379,U130,24/11/2024,907071,Refund,2017.4,USD,Operations,Warner Group,Cash
TXN01380,U393,21/05/2024,430676,Refund,7501.66,USD,Marketing,"Nelson, Hensley and Erickson",Credit Card
TXN01381,U286,15/10/2024,638318,Refund,8093.69,USD,Marketing,Watkins and Sons,Cash
TXN01382,U089,20/05/2024,809955,Debit,1926.93,USD,Operations,"Park, Gardner and Hernandez",Credit Card
TXN01383,U037,21/09/2024,929978,Refund,9829.64,USD,Operations,Costa-Taylor,Credit Card
TXN01384,U346,02/05/2024,633554,Debit,8717.44,USD,Marketing,Wiley and Sons,Credit Card
TXN01385,U304,17/04/2024,535069,Refund,4412.9,USD,Marketing,"Green, Herman and Hernandez",Cash
TXN01386,U298,23/08/2024,665382,Refund,9130.58,USD,Payroll,"Morgan, Khan and Hahn",Credit Card
TXN01387,U119,13/03/2024,908010,Debit,1100.86,USD,Operations,Walker Group,Cash
TXN01388,U088,17/03/2024,787381,Credit,6367.97,USD,Operations,Harmon PLC,Bank Transfer
TXN01389,U026,14/05/2024,398445,Credit,807.3,USD,Marketing,"Martinez, Johnson and Madden",Cash
TXN01390,U044,21/11/2024,182559,Debit,866.21,USD,Sales,"White, Ray and Kennedy",Credit Card
TXN01391,U338,25/06/2024,918921,Refund,1255.57,USD,Payroll,Taylor-Mendoza,Credit Card
TXN01392,U489,24/09/2024,330473,Credit,651.98,USD,Sales,Butler Inc,Credit Card
TXN01393,U071,18/06/2024,114619,Refund,306.37,USD,Marketing,Lawson-Martin,Cash
TXN01394,U319,01/06/2024,792136,Debit,2355.45,USD,Marketing,Henderson-Bell,Bank Transfer
TXN01395,U016,21/08/2024,136295,Debit,4857.09,USD,Marketing,"Wood, Brock and Herrera",Credit Card
TXN01396,U064,22/11/2024,745549,Credit,7607.73,USD,Sales,"Hughes, Sloan and Myers",Credit Card
TXN01397,U480,24/11/2024,174063,Credit,104.97,USD,Payroll,Rogers-Li,Cash
TXN01398,U166,04/04/2024,967885,Refund,2668.15,USD,Operations,"Peterson, Lyons and Silva",Credit Card
TXN01399,U292,02/10/2024,712603,Credit,9552.59,USD,Sales,Brown Ltd,Cash
TXN01400,U242,14/08/2024,725120,Debit,6656.57,USD,Sales,Robertson and Sons,Credit Card
TXN01401,U360,11/11/2024,895394,Debit,7894.18,USD,Marketing,Rodriguez-Ellis,Cash
TXN01402,U355,26/09/2024,593793,Debit,428.17,USD,Marketing,Mack-Lam,Credit Card
TXN01403,U265,02/06/2024,258421,Refund,2118.57,USD,Payroll,Reed and Sons,Credit Card
TXN01404,U393,09/05/2024,482176,Credit,7919.95,USD,Marketing,Casey-Logan,Bank Transfer
TXN01405,U256,22/10/2024,387692,Refund,3762.9,USD,Inventory,Hernandez Ltd,Bank Transfer
TXN01406,U398,03/04/2024,952210,Refund,5205.54,USD,Operations,"Burnett, Waters and Williams",Bank Transfer
TXN01407,U070,03/05/2024,575664,Credit,9620.96,USD,Operations,Anderson Inc,Credit Card
TXN01408,U037,23/07/2024,349896,Debit,2665.7,USD,Operations,"Duarte, Arnold and Smith",Cash
TXN01409,U398,27/01/2024,199010,Credit,4864.4,USD,Operations,Lopez Inc,Bank Transfer
TXN01410,U241,20/04/2024,899626,Credit,7571.55,USD,Marketing,Craig and Sons,Bank Transfer
TXN01411,U176,10/03/2024,610667,Credit,6047.67,USD,Operations,Chavez-Serrano,Credit Card
TXN01412,U085,09/01/2024,697601,Refund,3372.14,USD,Marketing,"Leblanc, Chavez and Lee",Credit Card
TXN01413,U101,05/03/2024,245803,Credit,6821.78,USD,Inventory,Shepherd Inc,Credit Card
TXN01414,U359,05/12/2024,550065,Debit,3437.34,USD,Sales,Garcia Group,Cash
TXN01415,U289,06/02/2024,761432,Credit,3159.09,USD,Sales,"Wilson, Smith and Andersen",Cash
TXN01416,U205,23/02/2024,879010,Debit,2403.57,USD,Operations,Morgan Inc,Credit Card
TXN01417,U400,27/09/2024,991342,Debit,3618.49,USD,Inventory,Cooper-Hall,Cash
TXN01418,U344,24/08/2024,220405,Debit,3990.73,USD,Sales,"Adams, Pittman and Reed",Cash
TXN01419,U424,09/01/2024,223644,Refund,6111.98,USD,Payroll,Hall-Tapia,Bank Transfer
TXN01420,U386,01/02/2024,321744,Refund,9753.3,USD,Operations,Dudley PLC,Cash
TXN01421,U286,27/03/2024,576913,Refund,8732.04,USD,Payroll,Reed PLC,Cash
TXN01422,U014,25/03/2024,308408,Credit,8064.64,USD,Marketing,"Bullock, Jones and Blake",Cash
TXN01423,U064,20/02/2024,115551,Refund,40.82,USD,Inventory,Barnett and Sons,Credit Card
TXN01424,U380,25/10/2024,583276,Credit,8706.71,USD,Inventory,Flores Ltd,Credit Card
TXN01425,U028,22/03/2024,762612,Debit,4024.07,USD,Sales,Carroll-Morgan,Cash
TXN01426,U345,08/04/2024,930747,Credit,8355.86,USD,Payroll,Campos Ltd,Cash
TXN01427,U229,24/07/2024,432285,Debit,9251.12,USD,Operations,Leach Group,Credit Card
TXN01428,U227,19/12/2024,649107,Credit,266.55,USD,Operations,Greene-Sullivan,Credit Card
TXN01429,U433,27/06/2024,249582,Refund,1237.72,USD,Inventory,Johnson-Wilson,Bank Transfer
TXN01430,U276,15/01/2024,258181,Debit,5310.99,USD,Sales,Mitchell PLC,Cash
TXN01431,U166,26/07/2024,207090,Credit,9511.11,USD,Sales,Dickson-Nichols,Bank Transfer
TXN01432,U320,23/04/2024,451575,Credit,7516.88,USD,Payroll,Duke-Adkins,Cash
TXN01433,U473,09/08/2024,444643,Refund,2492.89,USD,Sales,Harris-Wells,Cash
TXN01434,U357,12/04/2024,809525,Refund,4524.66,USD,Payroll,"Herman, Brown and Khan",Credit Card
TXN01435,U378,11/09/2024,735154,Refund,6864.99,USD,Sales,Davies Group,Cash
TXN01436,U438,12/07/2024,202542,Credit,8699.83,USD,Payroll,Calderon PLC,Credit Card
TXN01437,U123,19/04/2024,376431,Refund,5153.99,USD,Operations,Peters and Sons,Cash
TXN01438,U009,03/04/2024,725313,Credit,6605.68,USD,Payroll,Matthews Inc,Bank Transfer
TXN01439,U284,13/10/2024,260702,Refund,41.26,USD,Inventory,Bailey Inc,Credit Card
TXN01440,U185,13/02/2024,116492,Credit,6384.35,USD,Payroll,Evans Ltd,Credit Card
TXN01441,U124,31/05/2024,521979,Debit,9419.96,USD,Inventory,"Watkins, Webb and Sampson",Credit Card
TXN01442,U396,07/09/2024,964879,Refund,3228.61,USD,Marketing,Brown-Dawson,Bank Transfer
TXN01443,U125,14/02/2024,870978,Debit,6341.44,USD,Marketing,"Davis, Armstrong and Hernandez",Cash
TXN01444,U008,05/10/2024,527231,Credit,8735.61,USD,Inventory,Boyd and Sons,Cash
TXN01445,U480,28/05/2024,791586,Debit,9696.28,USD,Inventory,Bryan-Curry,Bank Transfer
TXN01446,U423,04/06/2024,482976,Refund,7360.77,USD,Operations,"Bowen, Jones and Jenkins",Cash
TXN01447,U482,18/12/2024,363709,Refund,6782.51,USD,Marketing,Smith LLC,Cash
TXN01448,U247,26/08/2024,677274,Credit,2343.25,USD,Inventory,Blanchard LLC,Credit Card
TXN01449,U465,12/06/2024,386437,Refund,4850.52,USD,Marketing,Nguyen PLC,Credit Card
TXN01450,U047,03/06/2024,124292,Debit,7394.65,USD,Payroll,Shepherd-Burns,Credit Card
TXN01451,U081,21/03/2024,429461,Refund,7941.66,USD,Payroll,"Rodriguez, Peterson and Warren",Credit Card
TXN01452,U436,27/03/2024,976407,Debit,3489.86,USD,Payroll,"Garcia, Mathis and Thompson",Bank Transfer
TXN01453,U252,08/11/2024,742972,Refund,9391.46,USD,Sales,"Phillips, King and Griffin",Credit Card
TXN01454,U319,22/08/2024,767858,Credit,9415.36,USD,Marketing,Miller and Sons,Cash
TXN01455,U111,05/03/2024,652264,Refund,4766.46,USD,Operations,Jackson-Johnson,Credit Card
TXN01456,U157,30/10/2024,175952,Credit,6586.81,USD,Marketing,Blackburn-Fuller,Credit Card
TXN01457,U136,19/12/2024,476073,Refund,6998,USD,Marketing,Ellis-Rodriguez,Credit Card
TXN01458,U305,22/10/2024,176884,Credit,1013.55,USD,Inventory,"Roberts, Zuniga and Campos",Bank Transfer
TXN01459,U194,28/03/2024,288303,Debit,3854.74,USD,Inventory,Pena-Clark,Credit Card
TXN01460,U330,23/10/2024,221226,Debit,6075.67,USD,Operations,"Gibson, Carlson and Cox",Cash
TXN01461,U105,15/12/2024,427913,Debit,7122.3,USD,Marketing,"Mullins, Reed and Jones",Credit Card
TXN01462,U477,21/03/2024,293774,Debit,8699.89,USD,Marketing,Lane PLC,Credit Card
TXN01463,U149,24/08/2024,128552,Credit,8763.58,USD,Marketing,Simmons Ltd,Bank Transfer
TXN01464,U122,07/01/2025,669794,Credit,7850.77,USD,Inventory,"Reese, Martinez and Harrison",Cash
TXN01465,U383,23/06/2024,363140,Debit,7169.49,USD,Operations,Powell-Johnston,Credit Card
TXN01466,U346,22/10/2024,282019,Debit,327.14,USD,Marketing,Faulkner-Palmer,Credit Card
TXN01467,U318,11/10/2024,883114,Debit,4984.27,USD,Operations,Galloway LLC,Cash
TXN01468,U133,07/10/2024,371943,Refund,880.03,USD,Marketing,Owens-Thomas,Cash
TXN01469,U438,14/09/2024,955797,Debit,8325.22,USD,Inventory,Ballard-Peterson,Credit Card
TXN01470,U017,21/02/2024,645112,Credit,9963.08,USD,Payroll,"Moore, Evans and Graves",Bank Transfer
TXN01471,U290,21/08/2024,135515,Credit,9872.32,USD,Marketing,Diaz Inc,Cash
TXN01472,U115,21/06/2024,206554,Credit,4673.36,USD,Sales,Moore and Sons,Bank Transfer
TXN01473,U179,12/06/2024,214711,Refund,8965.12,USD,Marketing,"Becker, Cervantes and Ramirez",Bank Transfer
TXN01474,U013,07/04/2024,990703,Refund,9550.96,USD,Inventory,Nguyen PLC,Cash
TXN01475,U374,04/08/2024,298407,Refund,4826.86,USD,Marketing,"Mccoy, Villa and Potter",Bank Transfer
TXN01476,U309,28/10/2024,317015,Refund,5411.27,USD,Payroll,Cortez-Harrison,Credit Card
TXN01477,U285,08/11/2024,381035,Credit,2441.13,USD,Inventory,"Garrison, Carter and Prince",Cash
TXN01478,U080,11/12/2024,425117,Refund,1712.63,USD,Inventory,"Little, Mclean and Sexton",Cash
TXN01479,U207,28/07/2024,552608,Refund,9442.66,USD,Payroll,Swanson-Hogan,Bank Transfer
TXN01480,U365,02/04/2024,308364,Refund,7002.09,USD,Payroll,Stone-Scott,Bank Transfer
TXN01481,U067,13/08/2024,416845,Debit,1063.64,USD,Marketing,"Nguyen, Long and Hendricks",Bank Transfer
TXN01482,U048,11/05/2024,385712,Credit,9933.68,USD,Sales,Bennett Inc,Credit Card
TXN01483,U208,18/05/2024,185489,Refund,301.93,USD,Inventory,Holmes Group,Bank Transfer
TXN01484,U463,08/09/2024,682741,Debit,9290.74,USD,Inventory,"Pineda, Williams and Mcdonald",Bank Transfer
TXN01485,U307,31/08/2024,510116,Credit,3271.74,USD,Sales,"Mitchell, Walker and Harris",Bank Transfer
TXN01486,U472,04/08/2024,766631,Refund,3841.06,USD,Marketing,"Thompson, Davila and Carlson",Cash
TXN01487,U439,20/09/2024,923309,Credit,2810.77,USD,Sales,"Jones, George and Mitchell",Credit Card
TXN01488,U371,08/11/2024,442961,Credit,7194.56,USD,Payroll,"Flores, Rodriguez and Riggs",Cash
TXN01489,U284,18/12/2024,331714,Debit,6662.67,USD,Operations,Price and Sons,Credit Card
TXN01490,U110,22/02/2024,100923,Refund,9515.52,USD,Marketing,Jarvis Inc,Cash
TXN01491,U273,15/08/2024,675515,Credit,6709.31,USD,Inventory,Miller Ltd,Cash
TXN01492,U201,26/02/2024,339914,Debit,6658.11,USD,Operations,Hanson-Rodriguez,Bank Transfer
TXN01493,U242,09/01/2024,437373,Credit,9228.13,USD,Marketing,Lopez Ltd,Bank Transfer
TXN01494,U124,02/10/2024,793679,Credit,6339.15,USD,Operations,"Carrillo, Fowler and Lucas",Credit Card
TXN01495,U021,18/07/2024,166968,Debit,4924.67,USD,Sales,Campos and Sons,Bank Transfer
TXN01496,U326,22/12/2024,634822,Credit,7957.45,USD,Marketing,Jenkins Inc,Bank Transfer
TXN01497,U272,09/06/2024,409615,Debit,3334.68,USD,Marketing,Daniels Ltd,Cash
TXN01498,U110,23/10/2024,203781,Refund,2245.82,USD,Payroll,"Fields, Kirk and Smith",Credit Card
TXN01499,U078,16/02/2024,392550,Credit,5763.96,USD,Payroll,"Phillips, White and Burke",Cash
TXN01500,U285,27/03/2024,515559,Refund,9239.24,USD,Operations,"Jones, Ortega and Sweeney",Cash
TXN01501,U181,15/02/2024,600156,Refund,656.02,USD,Inventory,Mccarthy PLC,Bank Transfer
TXN01502,U145,11/05/2024,813502,Credit,3438.83,USD,Sales,"Byrd, Jensen and Howard",Credit Card
TXN01503,U204,01/06/2024,104568,Debit,9102.57,USD,Operations,Hill Group,Cash
TXN01504,U022,07/09/2024,276020,Credit,7432.25,USD,Marketing,Ross-Schultz,Cash
TXN01505,U421,23/10/2024,363437,Credit,7253.03,USD,Sales,Chavez LLC,Bank Transfer
TXN01506,U356,19/05/2024,473081,Debit,6542.66,USD,Inventory,"Jenkins, Skinner and Nunez",Credit Card
TXN01507,U154,21/09/2024,859906,Debit,7852.97,USD,Sales,Hubbard and Sons,Credit Card
TXN01508,U232,03/11/2024,406792,Credit,9662.82,USD,Payroll,Russell and Sons,Credit Card
TXN01509,U340,23/08/2024,337768,Debit,4375.25,USD,Inventory,Ross Ltd,Cash
TXN01510,U466,14/04/2024,982060,Refund,2341.34,USD,Operations,Harper PLC,Bank Transfer
TXN01511,U006,02/06/2024,710042,Debit,2598.35,USD,Marketing,Case-Blair,Cash
TXN01512,U097,30/06/2024,319644,Refund,2916.86,USD,Payroll,Gilbert-Spencer,Cash
TXN01513,U078,07/10/2024,114618,Refund,1122.71,USD,Sales,Bass Inc,Cash
TXN01514,U074,07/05/2024,270758,Refund,3408.98,USD,Inventory,"Logan, Campbell and Williams",Credit Card
TXN01515,U226,28/10/2024,948217,Debit,5926.08,USD,Inventory,Martin-Graham,Credit Card
TXN01516,U175,28/04/2024,194545,Debit,1889.68,USD,Payroll,Williams-Martin,Cash
TXN01517,U006,25/11/2024,622612,Credit,9420.66,USD,Sales,Liu-Daniel,Cash
TXN01518,U239,17/10/2024,485923,Debit,5732.66,USD,Operations,Johnson-Olson,Bank Transfer
TXN01519,U082,06/09/2024,659026,Debit,1282.9,USD,Sales,"Perry, Porter and Torres",Bank Transfer
TXN01520,U471,14/01/2024,818338,Refund,3140.59,USD,Marketing,Barker Inc,Cash
TXN01521,U322,24/01/2024,643337,Debit,3808.15,USD,Marketing,Wilson-Wheeler,Cash
TXN01522,U466,08/08/2024,174293,Debit,7371.81,USD,Sales,Hall-Elliott,Bank Transfer
TXN01523,U220,29/03/2024,538198,Refund,3114.88,USD,Marketing,Spencer Group,Credit Card
TXN01524,U058,13/01/2024,824625,Debit,5904.7,USD,Inventory,"Holland, Jackson and Green",Bank Transfer
TXN01525,U138,09/06/2024,443662,Refund,1906.68,USD,Sales,Crosby Group,Bank Transfer
TXN01526,U344,23/02/2024,923394,Debit,3887.57,USD,Payroll,"Hunt, Monroe and Rice",Bank Transfer
TXN01527,U115,27/10/2024,307695,Debit,4242.75,USD,Inventory,Garcia Group,Credit Card
TXN01528,U243,08/08/2024,832085,Credit,7715.1,USD,Operations,Robertson-Smith,Cash
TXN01529,U369,15/06/2024,859767,Debit,7977.21,USD,Inventory,Gay-Shelton,Bank Transfer
TXN01530,U020,30/07/2024,400187,Refund,9339.91,USD,Operations,"Young, Lewis and Lopez",Bank Transfer
TXN01531,U014,10/08/2024,358090,Debit,1271.81,USD,Operations,Green-Hughes,Credit Card
TXN01532,U087,28/03/2024,645849,Credit,6640.79,USD,Operations,"Perez, Cruz and Sanders",Bank Transfer
TXN01533,U009,14/08/2024,868486,Debit,5911.85,USD,Operations,Miller-Palmer,Credit Card
TXN01534,U470,03/05/2024,258903,Debit,1074.79,USD,Inventory,White-Hicks,Cash
TXN01535,U233,20/03/2024,574415,Refund,101.79,USD,Operations,Bush Inc,Bank Transfer
TXN01536,U260,05/11/2024,514851,Credit,8525.1,USD,Marketing,David-Callahan,Credit Card
TXN01537,U041,29/12/2024,969861,Debit,3166.1,USD,Inventory,"Kelly, Wells and Beck",Cash
TXN01538,U047,22/04/2024,866981,Debit,8163.32,USD,Inventory,Townsend and Sons,Credit Card
TXN01539,U398,24/06/2024,817199,Refund,2975.27,USD,Marketing,Henson-Henderson,Credit Card
TXN01540,U144,03/07/2024,246362,Debit,2196.85,USD,Marketing,Mack-Arroyo,Cash
TXN01541,U099,16/12/2024,988220,Debit,6803.01,USD,Sales,Martinez-Martin,Credit Card
TXN01542,U221,13/03/2024,750762,Debit,1482.78,USD,Inventory,Obrien PLC,Bank Transfer
TXN01543,U212,23/08/2024,942847,Credit,2841.09,USD,Inventory,Jordan-Johnson,Credit Card
TXN01544,U173,25/07/2024,320566,Debit,7473.13,USD,Inventory,Gibson-Butler,Credit Card
TXN01545,U426,12/07/2024,611174,Refund,8492.78,USD,Inventory,Brown-Jones,Credit Card
TXN01546,U217,12/12/2024,863499,Credit,8279.24,USD,Sales,Garcia-Marshall,Credit Card
TXN01547,U468,05/04/2024,342305,Debit,353.1,USD,Inventory,Brooks-Robinson,Credit Card
TXN01548,U467,25/12/2024,354008,Debit,3208.19,USD,Inventory,"Henderson, Le and Cabrera",Bank Transfer
TXN01549,U089,19/11/2024,899974,Credit,5028.76,USD,Payroll,Chan PLC,Credit Card
TXN01550,U215,07/04/2024,646723,Debit,6889.11,USD,Inventory,"Lamb, Graham and Thomas",Bank Transfer
TXN01551,U451,30/05/2024,522013,Debit,2741.79,USD,Operations,Johnson and Sons,Cash
TXN01552,U395,11/11/2024,387865,Refund,8478.22,USD,Payroll,Brown-Patrick,Bank Transfer
TXN01553,U374,01/01/2025,489103,Credit,5743.98,USD,Marketing,Mckenzie LLC,Credit Card
TXN01554,U362,18/04/2024,502189,Refund,6314.46,USD,Operations,Kerr-Lewis,Bank Transfer
TXN01555,U279,09/08/2024,334737,Debit,2164.89,USD,Operations,"Hutchinson, Carroll and Romero",Cash
TXN01556,U142,09/03/2024,399874,Refund,2922.04,USD,Operations,Wolfe-Brown,Credit Card
TXN01557,U271,14/05/2024,856200,Debit,9665.29,USD,Sales,"Simpson, Salinas and White",Credit Card
TXN01558,U089,26/10/2024,381949,Credit,597.54,USD,Operations,Robinson LLC,Credit Card
TXN01559,U183,06/08/2024,767565,Credit,8104,USD,Sales,Cochran Ltd,Cash
TXN01560,U103,02/08/2024,930174,Credit,1535.5,USD,Inventory,Chung Inc,Credit Card
TXN01561,U154,24/06/2024,361674,Refund,7170.5,USD,Inventory,Romero PLC,Cash
TXN01562,U035,11/06/2024,737515,Refund,8482.22,USD,Operations,"Pierce, Reed and White",Cash
TXN01563,U407,20/07/2024,816740,Debit,9344.98,USD,Marketing,Meyers-Flowers,Bank Transfer
